proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats
0,-1772.17176,6.34682e+11,7,-1772.17641,4.83939e+11,0.07315,3.74707e+10,16
1,-1772.17714,6.42783e+11,9,-1772.18096,4.74893e+11,0.06777,4.67267e+10,22
2,-1771.97483,2.41901e+12,-1,-1772.82868,1.14666e+13,0.27008,7.02378e+07,1
3,-1771.98142,2.60160e+12,-1,-1772.82682,1.28400e+13,0.26349,9.74529e+07,0
