proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats
0,-1772.58980,2.78989e+12,10,-1772.82682,2.73799e+12,0.22098,5.41118e+08,6
1,-1772.53844,2.12764e+12,-1,-1772.71084,1.72272e+12,0.27234,5.66076e+07,11
2,-1772.53924,2.11880e+12,-1,-1772.70633,1.74364e+12,0.27154,5.81227e+07,6
3,-1772.54300,2.15053e+12,-1,-1772.70754,1.75162e+12,0.26778,6.82433e+07,10
4,-1772.25548,1.11399e+13,-1,-1772.26322,1.07902e+12,0.55530,5.22752e+03,1
5,-1772.25716,1.39403e+13,-1,-1772.26746,1.38034e+12,0.55362,6.98062e+03,1
6,-1772.25568,1.16940e+13,-1,-1772.26407,1.10798e+12,0.55510,5.52908e+03,1
7,-1772.38835,1.99556e+12,-1,-1772.83366,1.86922e+12,0.42243,1.59774e+05,2
8,-1772.58982,2.75914e+12,12,-1772.82431,2.70477e+12,0.22096,5.35653e+08,1
