proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats
0,-1772.63937,4.47383e+12,18,-1772.85199,2.25105e+12,1.02381,2.82784e-05,0
1,-1773.61837,1.38616e+12,20,-1775.09103,1.36526e+13,0.04481,2.44946e+11,15
2,-1773.49023,1.74979e+12,-1,-1773.70375,1.60558e+12,0.17295,2.17552e+09,2
3,-1773.20025,8.26749e+12,-1,-1774.30566,2.26219e+13,0.46293,1.38178e+05,2
4,-1773.23791,3.42745e+12,-1,-1773.25881,3.85254e+11,0.42527,2.45922e+05,2
