proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats
0,-1771.41833,1.58508e+12,6,-1771.44148,6.53511e+11,0.75808,2.91667e-01,0
1,-1772.10045,1.14938e+12,-1,-1772.82868,7.40832e+12,0.07596,6.08724e+10,17
2,-1772.17176,4.83939e+11,8,-1772.24491,6.34682e+11,0.00465,4.04205e+11,7
3,-1771.80370,1.50198e+12,-1,-1772.82132,9.71872e+12,0.37271,8.22901e+05,3
