proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1770.02766,1.00000e+12,-1,-1770.06631,1.00000e+12,0.09031,3.04012e+10,8,349,264
1,-1769.90330,1.00000e+12,-1,-1770.10097,1.00000e+12,0.21467,2.47574e+08,0,353,242
2,-1770.11238,1.00000e+12,1,-1771.52711,1.00000e+12,0.00559,8.05559e+11,7,453,476
3,-1769.91871,1.00000e+12,-1,-1770.15998,1.00000e+12,0.19927,4.49235e+08,0,371,257
4,-1769.91959,1.00000e+12,-1,-1770.16826,1.00000e+12,0.19838,4.64898e+08,0,371,259
5,-1770.01968,1.00000e+12,-1,-1770.06137,1.00000e+12,0.09829,2.23275e+10,15,335,297
6,-1770.07990,1.00000e+12,-1,-1770.79748,1.00000e+12,0.03808,2.29266e+11,2,511,302
7,-1770.08779,1.00000e+12,-1,-1774.32617,1.00000e+12,0.03018,3.11174e+11,2,675,295
8,-1769.90584,1.00000e+12,-1,-1770.10097,1.00000e+12,0.21213,2.73138e+08,0,339,282
