proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1770.13257,1.00000e+12,1,-1770.82972,1.00000e+12,0.01818,4.95078e+11,6,437,467
1,-1770.07359,1.00000e+12,-1,-1770.12098,1.00000e+12,0.07716,5.05582e+10,0,405,385
2,-1770.07780,1.00000e+12,-1,-1770.12995,1.00000e+12,0.07295,5.95043e+10,11,391,360
3,-1770.13320,1.00000e+12,-1,-1770.82972,1.00000e+12,0.01755,5.07239e+11,3,469,389
