proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1771.43517,1.00000e+12,-1,-1772.35850,1.00000e+12,0.66064,7.97421e+00,0,541,281
1,-1772.03439,1.00000e+12,-1,-1772.10712,1.00000e+12,0.06143,9.29144e+10,0,243,154
2,-1772.03484,1.00000e+12,-1,-1772.09145,1.00000e+12,0.06097,9.45650e+10,11,249,180
3,-1772.04038,1.00000e+12,-1,-1772.08614,1.00000e+12,0.05544,1.17147e+11,10,241,198
4,-1772.03875,1.00000e+12,-1,-1772.09044,1.00000e+12,0.05706,1.09995e+11,7,241,184
5,-1772.03893,1.00000e+12,1,-1772.08935,1.00000e+12,0.05688,1.10782e+11,6,249,189
6,-1772.03705,1.00000e+12,-1,-1772.08942,1.00000e+12,0.05876,1.03014e+11,1,243,263
