proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1206.59299,1.00000e+12,-1,-1206.82583,1.00000e+12,0.23283,1.22626e+08,5,189,2763
1,-1206.59298,1.00000e+12,-1,-1206.82582,1.00000e+12,0.23284,1.22572e+08,6,191,8126
2,-1206.59299,1.00000e+12,1,-1206.82583,1.00000e+12,0.23284,1.22598e+08,7,197,1036
3,-1206.59299,1.00000e+12,-1,-1206.82583,1.00000e+12,0.23284,1.22599e+08,5,193,10097
