proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats
0,-1774.80210,1.36522e+11,22,-1774.95521,2.53221e+12,0.02635,4.92655e+10,9
1,-1774.82836,1.92792e+11,20,-1775.09103,2.73914e+12,0.00009,1.92122e+11,15
2,-1774.71268,1.45842e+11,-1,-1774.99452,2.60433e+12,0.11577,1.65582e+09,3
3,-1774.72584,1.44555e+11,-1,-1775.11998,2.71527e+12,0.10261,2.73027e+09,3
