proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats
0,-1771.37432,6.08440e+11,5,-1771.42564,7.20033e+11,0.06716,4.52878e+10,4
1,-1771.41833,6.53511e+11,7,-1772.17641,1.58508e+12,0.02315,2.66891e+11,13
2,-1771.39606,6.39544e+11,-1,-1771.46443,6.41094e+11,0.04542,1.10369e+11,5
