proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats
0,-1774.82681,1.93906e+11,20,-1775.09103,2.66765e+12,0.00011,1.93083e+11,12
1,-1774.80114,1.40226e+11,22,-1774.95521,2.54746e+12,0.02578,5.17318e+10,5
2,-1774.72446,1.47488e+11,24,-1775.12288,2.50195e+12,0.10246,2.80225e+09,8
