proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats
0,-1773.61837,1.36526e+13,19,-1773.66318,1.38616e+12,1.47266,2.48688e-12,0
1,-1773.74408,1.14027e+14,-1,-1775.09428,1.18193e+14,1.34695,2.68660e-09,0
2,-1774.31579,5.05976e+12,-1,-1774.95521,5.57895e+12,0.77524,4.79417e-01,7
3,-1774.33554,4.86993e+12,-1,-1774.95521,5.20674e+12,0.75549,9.90469e-01,12
4,-1774.82681,2.66765e+12,21,-1774.82692,1.93906e+11,0.26422,9.71493e+07,2
5,-1774.82836,2.73914e+12,23,-1774.82846,1.92792e+11,0.26267,1.05899e+08,2
