proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1770.73526,1.00000e+12,-1,-1770.77041,1.00000e+12,0.78547,6.37946e-02,0,353,151
1,-1770.98888,1.00000e+12,-1,-1771.49470,1.00000e+12,0.53185,1.16253e+03,0,435,275
2,-1770.76715,1.00000e+12,-1,-1773.58570,1.00000e+12,0.75358,2.19029e-01,0,565,160
3,-1771.49868,1.00000e+12,1,-1774.99453,1.00000e+12,0.02204,4.26252e+11,10,649,833
4,-1771.46108,1.00000e+12,-1,-1771.46511,1.00000e+12,0.05965,9.95362e+10,1,319,295
5,-1771.44134,1.00000e+12,-1,-1771.49249,1.00000e+12,0.07939,4.63730e+10,13,297,235
6,-1771.20002,1.00000e+12,-1,-1771.49470,1.00000e+12,0.32071,4.09572e+06,0,465,323
7,-1771.46305,1.00000e+12,-1,-1771.51640,1.00000e+12,0.05768,1.07396e+11,0,305,236
8,-1771.24602,1.00000e+12,-1,-1771.45868,1.00000e+12,0.27471,2.42742e+07,0,363,279
