proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1772.03484,1.00000e+12,-1,-1772.09145,1.00000e+12,0.06097,9.45649e+10,12,239,198
1,-1772.03875,1.00000e+12,1,-1772.09044,1.00000e+12,0.05706,1.09996e+11,6,241,331
2,-1772.04038,1.00000e+12,-1,-1772.08614,1.00000e+12,0.05544,1.17147e+11,9,249,199
3,-1772.03893,1.00000e+12,-1,-1772.08935,1.00000e+12,0.05688,1.10781e+11,0,247,277
4,-1772.03705,1.00000e+12,-1,-1772.08942,1.00000e+12,0.05876,1.03013e+11,2,241,257
