proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1772.08703,1.00000e+12,-1,-1772.11720,1.00000e+12,1.50720,4.78836e-14,0,399,195
1,-1773.53684,1.00000e+12,-1,-1773.58695,1.00000e+12,0.05738,1.08643e+11,9,321,298
2,-1773.54101,1.00000e+12,1,-1773.61718,1.00000e+12,0.05322,1.27624e+11,12,327,302
3,-1773.53439,1.00000e+12,-1,-1773.58651,1.00000e+12,0.05984,9.87891e+10,3,323,311
