proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1768.88216,1.00000e+12,-1,-1769.58119,1.00000e+12,0.65209,1.11020e+01,0,471,468
1,-1769.47623,1.00000e+12,-1,-1769.52948,1.00000e+12,0.05801,1.06023e+11,11,373,343
2,-1769.46379,1.00000e+12,-1,-1769.51466,1.00000e+12,0.07046,6.55240e+10,8,369,347
3,-1769.50244,1.00000e+12,1,-1770.34343,1.00000e+12,0.03181,2.92181e+11,1,545,455
