-0.009152	0.021379 	0.002032
0.034689	0.010830 	0.000219
0.006292	-0.006739 	0.001131
0.020750	0.012400 	0.002152
0.051659	0.007639 	0.004968
0.016926	0.013700 	0.004531
-0.022035	-0.984896 	0.001976
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.000209	0.000972 	-0.000109
0.000086	0.001260 	0.000164
-0.000175	0.003018 	0.000073
-0.000221	0.002289 	0.000138
-0.001110	0.003966 	-0.000087
-0.001214	0.003993 	0.000413
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.000104	0.001744 	0.000577
0.000172	0.001635 	0.000988
-0.000829	0.002544 	0.001290
-0.000324	0.002965 	0.000790
-0.001978	0.003571 	0.001133
0.000207	0.002465 	0.000840
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.000802	0.001003 	0.001070
0.000015	0.000329 	-0.000744
0.001405	0.000811 	-0.001296
-0.000405	0.001327 	0.000206
-0.000830	0.002088 	0.000803
0.001003	0.001463 	-0.000922
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.000451	0.000298 	-0.001209
-0.000137	0.000541 	-0.000300
0.000165	0.001538 	-0.000819
-0.000171	0.000946 	-0.001131
0.002789	0.002867 	-0.002285
-0.000573	0.003882 	-0.000181
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.000082	0.000925 	0.000077
-0.000098	0.001214 	0.000230
-0.000244	0.002618 	0.000349
-0.000606	0.002329 	0.000173
-0.001154	0.003853 	0.000285
-0.000177	0.003690 	0.000473
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.000046	0.001359 	0.000288
0.000420	0.001310 	0.001057
0.001471	0.002741 	0.002788
0.000584	0.002323 	0.000407
0.000392	0.003306 	0.000712
0.003847	0.003787 	0.007015
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.000127	0.000778 	0.000933
-0.000624	-0.000107 	-0.000173
-0.000421	0.000893 	-0.001260
0.001143	0.001192 	0.002831
0.000786	0.001917 	-0.000940
-0.002024	0.002607 	-0.001885
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.000414	0.000387 	-0.000600
-0.000367	0.000685 	-0.000218
-0.000581	0.001777 	-0.000170
-0.001160	0.001274 	-0.000986
-0.000896	0.002932 	-0.000728
-0.001935	0.003888 	-0.000075
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-0.000341	0.001045 	0.000020
-0.000021	0.001362 	0.000077
0.000001	0.002650 	0.000369
-0.000841	0.002593 	0.000068
-0.001219	0.004213 	0.000301
0.000655	0.004248 	0.000271
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.000264	0.001263 	0.000124
0.000235	0.001350 	0.000797
0.001554	0.002619 	0.003102
0.001204	0.002610 	0.000074
0.002252	0.003244 	-0.000015
0.006175	0.004322 	0.004357
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.000090	0.000751 	0.001366
-0.001205	0.000051 	-0.000035
-0.001882	0.000616 	-0.000957
0.001314	0.001796 	0.002779
0.004851	0.004919 	0.004787
-0.004772	0.003578 	-0.003727
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
