proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1772.04855,1.00000e+12,-1,-1772.11162,1.00000e+12,0.07095,6.42941e+10,4,327,345
1,-1772.06317,1.00000e+12,-1,-1772.12820,1.00000e+12,0.05633,1.13173e+11,17,341,343
2,-1772.10127,1.00000e+12,-1,-1772.79344,1.00000e+12,0.01823,4.94114e+11,6,409,381
3,-1772.06225,1.00000e+12,1,-1772.12582,1.00000e+12,0.05725,1.09219e+11,14,339,349
4,-1772.04116,1.00000e+12,-1,-1772.08890,1.00000e+12,0.07834,4.82947e+10,0,333,374
