proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1770.73526,1.00000e+12,-1,-1770.77041,1.00000e+12,0.78547,6.37946e-02,3,351,176
1,-1770.76715,1.00000e+12,-1,-1773.58570,1.00000e+12,0.75358,2.19029e-01,0,561,203
2,-1771.44134,1.00000e+12,-1,-1771.49249,1.00000e+12,0.07939,4.63730e+10,8,299,273
3,-1771.49868,1.00000e+12,1,-1774.99453,1.00000e+12,0.02204,4.26254e+11,12,683,299
