proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1769.52657,1.00000e+12,-1,-1769.55038,1.00000e+12,2.70296,3.91209e-34,0,669,394
1,-1771.43809,1.00000e+12,1,-1771.47924,1.00000e+12,0.79144,5.06395e-02,0,505,503
2,-1771.44093,1.00000e+12,-1,-1771.47785,1.00000e+12,0.78860,5.65053e-02,20,493,575
