proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1768.78280,1.00000e+12,-1,-1768.82131,1.00000e+12,0.84586,6.16821e-03,0,465,319
1,-1769.55648,1.00000e+12,-1,-1769.60568,1.00000e+12,0.07218,6.13042e+10,12,371,356
2,-1769.58811,1.00000e+12,1,-1770.41476,1.00000e+12,0.04055,2.08388e+11,2,437,360
3,-1769.55559,1.00000e+12,-1,-1769.62453,1.00000e+12,0.07307,5.92298e+10,3,375,477
4,-1769.58171,1.00000e+12,-1,-1769.64607,1.00000e+12,0.04694,1.62698e+11,9,381,373
5,-1769.55488,1.00000e+12,-1,-1769.55691,1.00000e+12,0.07378,5.76150e+10,0,385,593
6,-1769.60292,1.00000e+12,-1,-1770.12043,1.00000e+12,0.02574,3.69475e+11,0,417,339
7,-1769.58135,1.00000e+12,-1,-1771.06256,1.00000e+12,0.04731,1.60432e+11,1,529,505
