proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1772.17249,1.00000e+12,-1,-1772.23985,1.00000e+12,0.05495,1.19388e+11,7,253,136
1,-1772.15290,1.00000e+12,-1,-1772.20815,1.00000e+12,0.07454,5.59574e+10,5,245,902
2,-1772.20967,1.00000e+12,-1,-1772.90394,1.00000e+12,0.01777,5.02849e+11,6,309,236
3,-1772.15936,1.00000e+12,1,-1772.21474,1.00000e+12,0.06808,7.18313e+10,3,249,142
4,-1772.14947,1.00000e+12,-1,-1772.19757,1.00000e+12,0.07797,4.89948e+10,0,251,143
5,-1772.21235,1.00000e+12,-1,-1772.90394,1.00000e+12,0.01509,5.57812e+11,2,307,182
