proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1770.03801,1.00000e+12,-1,-1770.08660,1.00000e+12,0.06702,7.48370e+10,9,365,310
1,-1770.05881,1.00000e+12,-1,-1770.89906,1.00000e+12,0.04621,1.67350e+11,8,435,371
2,-1769.57641,1.00000e+12,-1,-1769.59549,1.00000e+12,0.52861,1.31737e+03,0,393,1037
3,-1770.06067,1.00000e+12,1,-1770.12966,1.00000e+12,0.04435,1.79850e+11,3,359,388
