proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1770.10378,1.00000e+12,-1,-1770.15834,1.00000e+12,1.41321,1.81603e-12,0,469,279
1,-1770.78100,1.00000e+12,-1,-1771.41329,1.00000e+12,0.73599,4.32405e-01,0,483,355
2,-1771.43579,1.00000e+12,-1,-1771.48019,1.00000e+12,0.08120,4.32403e+10,8,363,372
3,-1771.45562,1.00000e+12,1,-1772.28205,1.00000e+12,0.06138,9.30912e+10,12,437,345
