proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1772.06142,1.00000e+12,-1,-1772.09866,1.00000e+12,0.78869,5.63079e-02,13,515,550
1,-1772.05746,1.00000e+12,-1,-1772.09309,1.00000e+12,0.79265,4.83218e-02,15,513,555
2,-1772.05198,1.00000e+12,-1,-1772.09544,1.00000e+12,0.79813,3.90881e-02,1,511,666
3,-1772.17665,1.00000e+12,1,-1772.24339,1.00000e+12,0.67346,4.85778e+00,0,585,979
