proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1769.24470,1.00000e+12,-1,-1769.27502,1.00000e+12,0.79179,4.99575e-02,0,375,159
1,-1769.97771,1.00000e+12,-1,-1770.03900,1.00000e+12,0.05877,1.02959e+11,11,325,262
2,-1769.99281,1.00000e+12,-1,-1770.80592,1.00000e+12,0.04368,1.84596e+11,18,401,607
3,-1769.97818,1.00000e+12,-1,-1770.02675,1.00000e+12,0.05831,1.04830e+11,16,321,293
4,-1769.95867,1.00000e+12,-1,-1770.01592,1.00000e+12,0.07782,4.92809e+10,5,309,314
5,-1770.01481,1.00000e+12,1,-1770.69749,1.00000e+12,0.02167,4.32400e+11,6,403,546
6,-1769.96850,1.00000e+12,-1,-1769.97167,1.00000e+12,0.06799,7.20819e+10,0,329,430
7,-1770.00405,1.00000e+12,-1,-1770.69749,1.00000e+12,0.03244,2.85122e+11,0,389,489
