proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1773.55637,1.00000e+12,-1,-1773.60874,1.00000e+12,0.06478,8.16097e+10,13,237,132
1,-1773.56259,1.00000e+12,-1,-1773.61356,1.00000e+12,0.05856,1.03792e+11,7,243,131
2,-1773.16433,1.00000e+12,-1,-1773.60681,1.00000e+12,0.45682,2.11744e+04,2,307,268
3,-1773.25268,1.00000e+12,-1,-1773.62078,1.00000e+12,0.36847,6.45642e+05,1,275,352
4,-1773.56501,1.00000e+12,1,-1773.61645,1.00000e+12,0.05614,1.14006e+11,0,237,157
5,-1773.16023,1.00000e+12,-1,-1773.60329,1.00000e+12,0.46092,1.80681e+04,1,299,246
