proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1773.00283,1.00000e+12,-1,-1773.64775,1.00000e+12,0.64785,1.30801e+01,0,271,276
1,-1773.34183,1.00000e+12,-1,-1775.12103,1.00000e+12,0.30885,6.48026e+06,0,431,262
2,-1773.59408,1.00000e+12,-1,-1773.63826,1.00000e+12,0.05660,1.11998e+11,0,251,141
3,-1773.17842,1.00000e+12,-1,-1773.60830,1.00000e+12,0.47225,1.16541e+04,0,315,223
4,-1773.56550,1.00000e+12,-1,-1773.61594,1.00000e+12,0.08518,3.70735e+10,12,243,201
5,-1773.63342,1.00000e+12,1,-1775.13372,1.00000e+12,0.01726,5.12963e+11,8,351,193
