proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1773.56789,1.00000e+12,-1,-1773.61914,1.00000e+12,0.05641,1.12811e+11,4,249,142
1,-1773.31053,1.00000e+12,-1,-1773.59516,1.00000e+12,0.31377,5.35644e+06,0,371,294
2,-1773.15421,1.00000e+12,-1,-1773.59708,1.00000e+12,0.47009,1.26711e+04,0,299,197
3,-1773.57088,1.00000e+12,1,-1773.63484,1.00000e+12,0.05342,1.26664e+11,20,247,196
4,-1773.25663,1.00000e+12,-1,-1773.62511,1.00000e+12,0.36767,6.65869e+05,0,277,242
5,-1773.17197,1.00000e+12,-1,-1773.60436,1.00000e+12,0.45233,2.51917e+04,1,305,192
6,-1773.56173,1.00000e+12,-1,-1773.61412,1.00000e+12,0.06257,8.89043e+10,2,235,149
