proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats
0,-1772.14936,5.31297e+11,6,-1772.21864,6.28096e+11,0.00574,4.25510e+11,9
1,-1772.08442,1.24162e+12,9,-1772.81182,7.27791e+12,0.07068,8.06414e+10,18
2,-1771.89547,2.11564e+12,-1,-1772.08120,1.74395e+12,0.25963,9.20140e+07,1
3,-1771.90371,2.07733e+12,-1,-1772.07538,1.84385e+12,0.25139,1.24258e+08,1
4,-1771.89592,2.24064e+12,-1,-1772.07293,1.98232e+12,0.25918,9.91490e+07,1
5,-1771.79465,1.69219e+12,-1,-1772.83274,9.34697e+12,0.36045,1.49014e+06,2
6,-1771.69586,4.23090e+12,-1,-1771.70977,5.12831e+11,0.45924,8.15747e+04,0
