proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1770.66165,1.00000e+12,-1,-1770.71317,1.00000e+12,0.05989,9.85910e+10,6,245,188
1,-1770.66022,1.00000e+12,1,-1770.71192,1.00000e+12,0.06133,9.32578e+10,8,247,199
2,-1770.66245,1.00000e+12,-1,-1770.71347,1.00000e+12,0.05910,1.01674e+11,4,247,181
3,-1770.66234,1.00000e+12,-1,-1770.71195,1.00000e+12,0.05921,1.01245e+11,3,243,203
4,-1770.66345,1.00000e+12,-1,-1770.70813,1.00000e+12,0.05809,1.05709e+11,10,251,186
5,-1770.66511,1.00000e+12,-1,-1770.72617,1.00000e+12,0.05643,1.12711e+11,2,243,217
6,-1770.66026,1.00000e+12,-1,-1770.71125,1.00000e+12,0.06128,9.34356e+10,0,249,185
