proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1206.45379,1.00000e+12,-1,-1206.82582,1.00000e+12,0.37203,5.62523e+05,92,269,433
1,-1206.37342,1.00000e+12,-1,-1206.82583,1.00000e+12,0.45240,2.51197e+04,0,327,1144
2,-1206.45379,1.00000e+12,1,-1206.82582,1.00000e+12,0.37203,5.62524e+05,0,269,804
3,-1206.37342,1.00000e+12,-1,-1206.82583,1.00000e+12,0.45240,2.51198e+04,0,319,732
4,-1206.45379,1.00000e+12,-1,-1206.82582,1.00000e+12,0.37203,5.62525e+05,0,265,560
