proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1773.55376,1.00000e+12,-1,-1773.60747,1.00000e+12,0.07105,6.40284e+10,15,327,296
1,-1773.57319,1.00000e+12,1,-1773.61696,1.00000e+12,0.05162,1.35771e+11,0,317,313
2,-1773.56563,1.00000e+12,-1,-1773.61778,1.00000e+12,0.05918,1.01346e+11,6,327,374
