proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1768.93783,1.00000e+12,-1,-1769.62537,1.00000e+12,0.69083,2.48048e+00,0,439,447
1,-1769.55559,1.00000e+12,-1,-1769.62453,1.00000e+12,0.07307,5.92300e+10,6,385,452
2,-1769.55648,1.00000e+12,-1,-1769.60568,1.00000e+12,0.07218,6.13043e+10,19,369,357
3,-1769.58172,1.00000e+12,-1,-1769.64607,1.00000e+12,0.04694,1.62698e+11,17,373,408
4,-1769.60292,1.00000e+12,-1,-1770.12043,1.00000e+12,0.02574,3.69475e+11,0,419,773
5,-1769.58135,1.00000e+12,-1,-1771.06256,1.00000e+12,0.04731,1.60433e+11,0,527,462
6,-1769.58811,1.00000e+12,1,-1770.41476,1.00000e+12,0.04055,2.08389e+11,0,433,602
