proc #,saddle energy,prefactor,product,product energy,product prefactor,barrier,rate,repeats,force call minimization,force call saddle
0,-1773.56740,1.00000e+12,-1,-1773.61764,1.00000e+12,0.05903,1.01920e+11,10,245,129
1,-1773.31395,1.00000e+12,-1,-1773.59423,1.00000e+12,0.31248,5.63041e+06,1,373,391
2,-1773.57648,1.00000e+12,1,-1773.64979,1.00000e+12,0.04995,1.44817e+11,18,247,187
3,-1773.16750,1.00000e+12,-1,-1773.59700,1.00000e+12,0.45894,1.95088e+04,0,311,218
4,-1773.10798,1.00000e+12,-1,-1773.60922,1.00000e+12,0.51845,1.95179e+03,0,289,299
5,-1773.56457,1.00000e+12,-1,-1773.61647,1.00000e+12,0.06186,9.13627e+10,0,237,144
6,-1773.25663,1.00000e+12,-1,-1773.62692,1.00000e+12,0.36980,6.13247e+05,0,277,476
7,-1773.16962,1.00000e+12,-1,-1773.60883,1.00000e+12,0.45681,2.11802e+04,0,311,393
